392
Term TF-IDF
player 0.018240222898541
wish 0.008379942794761
comeback 0.031026050992991
possibl 0.0032523585211689
took 0.0035434638955756
lightli 0.027495263927635
jennif 0.0076305521862707
capriati 0.08224093961397
repli 0.0099680285430926
shock 0.0080863985861263
earli 0.0082582259628068
pound 0.0093528192144781
winner 0.037511961469637
defend 0.0048905746869034
champion 0.017246766687913
lindsai 0.015547275120761
davenport 0.017114814087649
semifin 0.040633227863218
jump 0.029563893568787
lead 0.0037679814397662
wai 0.0019895651085686
titl 0.018708924112118
showdown 0.011310102767319
emphat 0.013747631963818
martina 0.0082584426697884
hingi 0.070387283534544
race 0.0036679286000895
minut 0.010494220508374
win 0.013417651784816
australian 0.02324438660302
open 0.010623380201458
saturdai 0.0027336316741842
match 0.018339643000447
point 0.014047905288442
plai 0.0097821265227795
slam 0.034099362517116
backhand 0.020422333513758
serv 0.0051507562518405
return 0.0061040370758854
wa -0.047602514645297
line 0.013011675579356
slowest 0.016085108320639
clean 0.0095418701638498
realiti 0.010211166756879
hit 0.019067458442118
oh 0.010625755862741
god 0.0080863985861263
joi 0.011514293348119
believ 0.0045940579596141
realli 0.0050039720404004
happen 0.017247366784178
grand 0.027783521385785
tournament 0.022063548319379
championship 0.012889284421417
earnest 0.013747631963818
setback 0.013747631963818
drug 0.0073664178012176
person 0.0050881717762886
problem 0.005157591581199
event 0.0059809930920742
olymp 0.010086702052365
gold 0.010780410510232
medal 0.011979399360348
beat 0.013166288135358
steffi 0.017853340924109
graf 0.016085108320639
final 0.0032774919304623
anoth 0.0029986320070602
life 0.02181431902495
thi -0.0023511696580086
differ 0.0099421103826585
consid 0.0050541576669277
progress 0.0080315358177055
rank 0.022753759833026
wimbledon 0.018024355813525
ani 0.0040302021232346
reach 0.0083771600386663
lose 0.006105457796588
eventu 0.023933484423541
seed 0.0077442383617786
longshot 0.017853340924109
onli 0.0053537785361836
unseed 0.011121051817947
champ 0.011736261146562
era 0.0074950679380209
chri 0.008641815636751
neil 0.016085108320639
mani 0.0015474299205561
skip 0.012548643113701
iva 0.013282525951588
majoli 0.012889284421417
french 0.0063742346222458
previous 0.0091768169912971
ninth 0.017283631273502
mayb 0.015354722426971
thei -0.0018910326942809
tour 0.0076773612134855
previou 0.0087835754611255
befor 0.0031984581378507
kei 0.012863126672308
start 0.012178606154009
real 0.0065200469024497
oppon 0.006318165982657
broke 0.0055567042771571
game 0.009564008483915
run 0.0027065648907351
forehand 0.018705638428956
quick 0.016636938897792
recoveri 0.0072439453032932
led 0.0049874605238045
ha -0.0068086100980724
lost 0.0082347682625587
threw 0.010780410510232
kick 0.011121051817947
racket 0.0084429341534099
servic 0.0032110120665086
set 0.011456513906002
sister 0.013816582658685
singl 0.0070153428576562
serena 0.0071654461740413
quarterfin 0.0089336787775105
venu 0.012526606428472
knew 0.014254168483978
tough 0.008379942794761
task 0.0080315358177055
hand 0.0077442383617786
face 0.0039258268574144
otherwis 0.0098546311895955
beaten 0.0087835754611255
monica 0.008641815636751
sele 0.012805475880196
thursdai 0.0024023612985255
william 0.0032859250634585
doubl 0.014030685715312
dead 0.0037476544763755
mental 0.010780410510232
fight 0.0059568126228024
everi 0.0058856167347486
collect 0.0087117109790676
sinc 0.0061851599724295
think 0.0037408593342494
wors 0.0093528192144781
disast 0.0058163540075396
todai 0.0018511036625113
smile 0.008379942794761
healthi 0.012248176186006
opportun 0.008641815636751
fought 0.0076773612134855
sprint 0.013747631963818
drop 0.0073249368806263
shot 0.0059091286100163
illeg 0.0079252279187244
touch 0.0084429341534099
net 0.011865718407085
gain 0.0064027379400981
break 0.0048905746869034
watch 0.005397213570572
fault 0.0080315358177055
dure 0.0048166851835777
resurg 0.01431687571717
tri 0.010604738349094
slip 0.0089336787775105
awai 0.004237172353442
littl 0.0084012832080333
bit 0.015547275120761
ball 0.008379942794761
deeper 0.015050758555057
spin 0.013747631963818
deep 0.0071270842419889
victori 0.0037782059841477
speech 0.0062363080373726
reflect 0.0085075203982677
rebound 0.012889284421417
troubl 0.0070153428576562
thought 0.0052653972171426
told 0.0026401283128371
support 0.0015303946625393
center 0.0043372251931188
court 0.0025184756832817
crowd 0.0047219774628499
dream 0.010086702052365
true 0.008379942794761
anyth 0.011280703568717
ask 0.0037074800963547
respond 0.0074085843878278
hollywood 0.013747631963818
offer 0.0048279698172194
stori 0.0055567042771571
someth 0.0051053504298125
sell 0.010780410510232
know 0.0041339057100409
road 0.006580788353199
futur 0.0054558603007371
cours 0.0069082913293424
term 0.0040710006642304
handshak 0.015050758555057
thrust 0.015050758555057
air 0.0036097278915023
trot 0.016085108320639
father 0.011542404050286
coach 0.010625755862741
stefano 0.013747631963818
stand 0.0050205911246382
blew 0.0081997959396233
kiss 0.012548643113701
rub 0.01431687571717
right 0.0030443231462605
arm 0.0045778136611577
changeov 0.012248176186006
chair 0.010342016997664
phone 0.006580788353199
brother 0.0060549408902202
home 0.0017473510101365
florida 0.0063742346222458
proud 0.010780410510232
especi 0.0065502368454268
beam 0.010780410510232
climb 0.0098546311895955
seventh 0.0088575232592715
jan 0.0079252279187244
award 0.011979399360348
equal 0.010211166756879
prize 0.010945049594766
monei 0.0046633307326848
men 0.0027065648907351
women 0.0054361612035587
receiv 0.0049224628572203
