223
Term TF-IDF
wa -0.041838981481965
dai 0.003438955243839
mourn 0.017522274389652
west 0.0084597392551303
african 0.012082710982271
nation 0.0062714172649541
ivori 0.036920437416469
coast 0.031062366274945
todai 0.0065079160152864
massiv 0.012082710982271
funer 0.066415655179305
ceremoni 0.051504488918484
held 0.0072998727090715
sport 0.011846640428525
stadium 0.055266428937504
commerci 0.014841390978191
capit 0.0070761194752391
abidjan 0.034070872514745
kill 0.0020709329356919
month 0.0047223723481795
violenc 0.0078306556690761
contest 0.013175186689256
presidenti 0.0053785515147537
elect 0.00028066171805666
unrest 0.017522274389652
led 0.0087671951808581
overthrow 0.021057957619985
countri 0.0022189073839806
militari 0.017331110353002
leader 0.0073727249341672
gener 0.0050384704547021
robert 0.010471168377303
guei 0.0079980891687965
tri 0.018641513151771
hold 0.0080966492886116
power 0.0048727451023361
despit 0.0095215799060513
hi -0.018526918177129
defeat 0.0065878051782026
poll 0.017083044317882
presid -0.0075757682063432
lauran 0.12083120470441
gbagbo 0.050520472587618
ha -0.0029921246170901
sinc 0.0036241894008854
pledg 0.011356957504915
work 0.0031370421318146
uniti 0.015984405550518
told 0.009281886086387
mourner 0.018950318026954
strive 0.022657396830472
peac 0.017888460415293
reconcili 0.032262890229493
bbc 0.014954923749421
mark 0.021464927858857
doyal 0.056550335979288
file 0.012804371819996
thi -0.0041329977844816
report 0.0017693534423773
thei -0.0099724414729789
obituari 0.031383451310541
democraci 0.0096960884990992
shock 0.01421465581059
happen 0.0075795602908045
late 0.0074916299258342
octob 0.022922496733276
sink 0.014313215930405
dead 0.013175610356405
mai 0.0048053076963237
oust 0.013175186689256
regim 0.01091552220082
woman 0.011461248366638
repres 0.011514317683441
mother 0.010513673955574
victim 0.0087962199095828
chang 0.007973783933508
recogn 0.01302316179385
footbal 0.019881436254659
becam 0.0098407560426787
appar 0.0068819633956278
victori 0.019924530212366
ralli 0.0077377133797617
chant 0.029909847498843
stand 0.0088254337258214
veteran 0.01349563047393
oppon 0.011106372489693
singl 0.024663806279832
parti 0.0068353367896583
civilian 0.012595761884413
rule 0.0059734661620546
nod 0.028275167989644
direct 0.010962478702467
heal 0.018950318026954
wound 0.009804149268512
twenti 0.022657396830472
oppos 0.013931342350403
undemocrat 0.026456938805303
govern 0.0013964171945475
element 0.017322939131486
coup 0.011846640428525
finit 0.028275167989644
peopl -0.0017571946982039
question 0.0052052878703348
right 0.0053514559342337
celebr 0.010777532700072
believ 0.0040378267268357
steal 0.015842034706058
fellow 0.01473066177375
head 0.0061636418657545
state -0.0018195940618236
includ 0.0045271220868195
south 0.0081467537755987
africa 0.010471168377303
nigeria 0.019549113509576
worri 0.013175186689256
fresh 0.017949674299088
partli 0.020630557710548
becaus 0.0029910663334391
potenti 0.013098530037421
candid 0.0062288692693527
exclud 0.015984405550518
ivorian 0.012733751385161
surprisingli 0.025166884668748
disagre 0.020240372163509
roar 0.019239728435643
approv 0.016440830188679
crowd 0.016601032873876
tell 0.0095559425641032
foreign 0.0057318289939156
leav 0.0067879493666365
sort 0.011255037096495
problem 0.0090662596404934
mood 0.017322939131486
mixtur 0.026456938805303
sad 0.016949030571222
anger 0.013413347340888
respons 0.0060834196022982
student 0.011789514752393
war 0.0033827028770711
song 0.026456938805303
taunt 0.031383451310541
soldier 0.007807238879923
overthrew 0.023348655484406
emot 0.014023805521716
run 0.0047577284177945
think 0.0032879301771879
polit 0.0035693906953483
turmoil 0.018950318026954
world 0.0038406826756199
