154
Term TF-IDF
yugoslavia 0.021136492921019
opposit 0.019262376111031
urg 0.015041418280041
support 0.0077911001001999
civil 0.016829807759652
disobedi 0.027441044935135
campaign 0.0074809796570966
todai 0.004711900231847
forc 0.0032678187422961
presid -0.0073134039394569
slobodan 0.012057442115246
milosev -0.0054065764289526
conced 0.018541395557526
defeat 0.009539484121683
gener 0.036479834785668
elect 0.00050801593446944
protest 0.0088553249290997
block 0.014357259087458
sever 0.0074249202600531
major 0.017710649858199
road 0.016751097626325
serbia 0.026289650729014
sundai 0.0070279712963842
action 0.014357259087458
dress 0.024543076736249
rehears 0.0409439120889
strike 0.024737135603167
aim 0.021824178457949
convinc 0.023359170523302
relinquish 0.031942000653057
power 0.0035279940188992
report 0.0025621156990268
sai -0.007227125192594
polic 0.0043081518880035
seal 0.027047378559704
main 0.012908274988015
pivot 0.033810066058588
coalmin 0.045444867806822
threaten 0.019306220464386
plung 0.027860126241223
larg 0.012865128606725
dark 0.02314624959588
presidenti 0.0077884219986369
candid 0.009019726279647
vojislav 0.014357259087458
kostunica 0.0093018557838259
outright 0.025084515755334
state -0.0052697334517749
elector 0.014249925957905
commiss 0.011407549527214
order 0.011441997918316
octob 0.016596483024417
th 0.012908274988015
run 0.013778875807379
vote 0.0044243178928787
avoid 0.017674308592432
nato 0.01541257681147
command 0.009829303303636
retir 0.012951709976007
weslei 0.072885912741957
walker 0.051984121671385
predict 0.01885821480538
littl 0.01069254226477
earli 0.010510469407209
intern 0.0084944817397827
crisi 0.035348617184864
stage 0.019913532529391
try 0.0073878144076931
hold 0.011724368775067
finish 0.018141668979608
secretari 0.009722411894194
madelein 0.021021490432189
albright 0.051969668220083
step 0.011652616592038
asid 0.022940089217213
polit 0.010337326299515
mani 0.0039389125250519
job 0.01317335287451
wa -0.010097503106578
essai 0.072885912741957
written 0.019423223746871
magazin 0.02878935249863
newsweek 0.03831102177651
restor 0.018239317533923
democraci 0.014040439839605
root 0.030493016553614
corrupt 0.013837501245422
bring 0.012737383375565
european 0.033502195252649
famili 0.0078676120836616
nation 0.0030271126625211
write 0.022546422841782
western 0.011617035645514
leader 0.0035586962344573
stand 0.012779686499079
readi 0.018541395557526
lift 0.014196917447261
sanction 0.014690332427637
govern 0.0020220846388577
belgrad 0.0076714187161519
onc 0.012172374434074
democrat 0.003620539620894
administr 0.011760544392272
place 0.0082787307811573
prepar 0.013128414933961
meet 0.0095653032670053
mondai 0.0069583351706506
pari 0.031177175746197
union 0.016225324492989
foreign 0.0082999861405402
minist 0.0084725811912201
talk 0.0094119062165934
expect 0.0094881517872212
focu 0.02017330742948
