69
Term TF-IDF
pentagon 0.021062785474943
report 0.022873380733341
tuesdai 0.016447514009457
improv 0.0754800141327
intellig 0.02649312532192
gather 0.034117662943612
prevent 0.040063813589179
terrorist 0.023544957053626
attack 0.0029554066865812
yemen 0.0067561644931631
octob 0.037041425880584
destroy 0.020782452680115
cole 0.00029414347275221
urg 0.033570701668498
militari 0.0093353565428007
servic 0.01824227145031
region 0.021998126360994
command 0.021937865344347
specialist 0.054208885568538
anti 0.032914809036786
terror 0.025232090872794
wa -0.022536456208884
commiss 0.025460327930304
defens 0.041014879230983
secretari 0.043398592223359
william 0.018667864128634
cohen 0.058205132042663
focus 0.044163274256075
job 0.058802792541293
term 0.046256007547198
forc 0.014586785110539
protect 0.064330033308379
dure 0.013682178202627
intransit 0.10142767597465
continu 0.019456780165663
engag 0.053661924293424
polici 0.028906715018915
ship 0.0083136321499306
area 0.018572202041223
pose 0.054777301701194
risk 0.038286968341464
sailor 0.010626209123375
fix 0.059538230208035
instal 0.054208885568538
activ 0.033043634361674
measur 0.036213043071309
simpli 0.043887213459398
act 0.024424690771142
orient 0.073226079611526
mental 0.061245230724794
aggress 0.054777301701194
stanc 0.07810248883792
major 0.019764058537411
conclus 0.047965654900531
view 0.03738650774571
relentless 0.07810248883792
enemi 0.040490101780574
