36
Term TF-IDF
befor 0.01741382763941
stori 0.060506335462377
brief 0.076788976045926
review 0.069408332553343
main 0.055218731893176
bring 0.054487695551027
home 0.019026710999264
investig 0.041685624397847
yemen 0.012949315278563
thei -0.082364979573122
atck 0.17514895726918
uss 0.032001968533135
cole 0.0011275499788835
tell 0.059193755327639
tonight 0.044833738318375
hit 0.051905859092431
brick 0.11738669222252
wall 0.070032578549233
damag 0.038891324534784
todai 0.020156462102901
latest 0.077606028412768
closest 0.095643377243366
pictur 0.085735739911735
frustrat 0.08866242090223
fbi 0.039726809402486
wish 0.091248265987397
yemeni 0.023790895462868
govern 0.0086500287328913
interview 0.052740089289622
wit 0.065126369224808
