401
Term TF-IDF
decad 0.0062311719998013
govern 0.00077656118300271
peru 0.026713764119521
authoritarian 0.0090553960405589
ruler 0.0083165785439425
alberto 0.006588031959005
fujimori 0.020540365695716
weari 0.010699400102614
regret 0.021076912319256
adjust 0.012599998736148
life 0.008529888336938
privat 0.0069671247452859
citizen 0.0062311719998013
slouch 0.017452642499378
couch 0.015724095914441
hi -0.048939247080109
plush 0.017452642499378
hotel 0.0058231185739116
suit 0.0082534418656775
dure 0.0047085800298316
minut 0.0051293446873848
interview 0.0047347711082953
postur 0.013995549329503
suggest 0.0054319902160737
physic 0.0087331722712821
moral 0.0077987746417524
fatigu 0.012599998736148
switch 0.009981988450615
freeli 0.01087145215121
english 0.0098603172182723
spanish 0.019266909856965
express 0.012407232597176
fate 0.0086587259791383
decis 0.043979634481452
polit 0.0099248644022778
appar 0.0038271267761222
resign 0.015182504641587
peruvian 0.01094508028687
presid -0.0098302362178734
visit 0.0032706590671092
tokyo 0.0082534418656775
attend 0.0064939164278757
summit 0.0073702203850774
meet 0.0036734581125158
pacif 0.0084478596748289
rim 0.012599998736148
nation 0.0023250640899165
brunei 0.0092335979457513
stood 0.0065248952807399
chang 0.0044342987959408
elector 0.0054725401434348
rule 0.0033219026287735
run 0.0026458190453072
term 0.0079592631440315
failur 0.010387272564076
intellig 0.0091173348988152
chief 0.0069829809638515
vlademiro 0.017452642499378
montesino 0.014813774524545
man 0.0061356042217298
indiscret 0.017452642499378
pose 0.009425520741602
threat 0.0040364396227186
surviv 0.005411959862714
close 0.0026392478541899
wa -0.031022752686544
risk 0.01317606391801
strong 0.010514516279446
candid 0.0034639347807123
parti 0.0019005986335334
decid 0.0055768970260669
contest 0.0073268494556214
elect 7.8039355519495E-5
bad 0.0081317706333347
happen 0.0042150671941381
wai 0.0038898230551565
successor 0.0083165785439425
minc 0.017452642499378
word 0.010744750901706
captur 0.0064032240483972
videotap 0.0088099095746905
pai 0.0072423069327394
bribe 0.0080730910886709
legisl 0.0075991668919431
incid 0.014162725979506
precipit 0.014712960981502
downfal 0.010109901902953
accus 0.010049391623652
illeg 0.0077473549729176
monei 0.0045586674494076
return 0.0059670387375239
brief 0.0068937734106068
exil 0.0076969741566645
subsequ 0.011973279463627
elud 0.011255867811627
attempt 0.0053141525979926
arrest 0.0088685975918817
enjoi 0.0098603172182723
protect 0.0055346288008456
power 0.0013548904710985
group 0.0025051077679402
societi 0.0082534418656775
alon 0.0081317706333347
ha -0.0066557984001107
ti 0.0061763617586074
member 0.0031793629433871
congress 0.003653666218262
includ 0.0050351532436945
opposit 0.0044385126001478
support 0.013464419873912
televis 0.0036834132777764
network 0.0064939164278757
sever 0.0028514656360304
judg 0.0059436137790757
peopl -0.0024429826539867
investig 0.0012474501066687
persecut 0.010699400102614
defend 0.0047808111652522
immedi 0.0049572926387889
briberi 0.011710535035553
scandal 0.0060443856951302
offer 0.0047196113923941
chanc 0.0055768970260669
asylum 0.016263541266669
panama 0.0083813553180155
sai -0.0027755044380535
peac 0.014921920221734
runup 0.017452642499378
everybodi 0.018851041483204
unit 0.0009873360350655
state -0.0020237879091604
stake 0.0090553960405589
bold 0.014712960981502
claim 0.0043677944391275
continu 0.0033479247666602
popular 0.0053723754508529
countri 0.00061697798831382
remors 0.015724095914441
caus 0.0045026254148638
confus 0.019266909856965
forgiv 0.012267002744565
becaus 0.0033267221563936
mistak 0.0083813553180155
mostli 0.0078512769090787
success 0.0067532423967636
lot 0.0044478151736699
quarter 0.0083165785439425
popul 0.0071206357003967
problem 0.010083670323342
despit 0.010590086379299
