60
Term TF-IDF
russian 0.027214157851132
scientist 0.071507657352473
ha -0.022241459653703
told 0.017248838310536
moscow 0.030467094120207
citi 0.01768289061947
court 0.016454041130774
inform 0.051297470936881
american 0.004498017152765
businessman 0.095712508573517
allegedli 0.062340218403819
tri 0.034642145273708
purchas 0.064383590438691
torpedo 0.12605864138862
commonli 0.089817862163608
avail 0.052472700675676
state -0.0067628245964444
secret 0.036169931749138
arseni 0.11664182737084
miand 0.11664182737084
expert 0.033020496757261
defens 0.04716711111563
wit 0.039075821534885
trial 0.060934188240415
edmund 0.05738602634602
pope 0.029420583892252
hi -0.034429189612498
research 0.059408707296091
openli 0.068468964739241
lawyer 0.032584742088856
parvail 0.11664182737084
oskinoff 0.21017874872302
testimoni 0.06110508553459
help 0.013031725686096
client 0.069421604969906
veri 0.011325692141736
skeptic 0.073892671413151
chanc 0.037272261790881
fair 0.051441443947041
news 0.024062205096965
summari 0.093536921352179
david 0.04513417001837
coller 0.093536921352179
voa 0.037272261790881
tom 0.048127262967955
crosbi 0.084209991553255
victor 0.072657538543922
morali 0.11664182737084
