333
Term TF-IDF
york 0.017969039065812
editori 0.01042687422713
thursdai 0.0028280048919579
jan 0.0093293974298498
anger 0.0089825118829373
clinton -0.0061684644635775
abus 0.010608930148501
pardon 0.045249919592074
process 0.018992437063323
mount 0.0094545406622839
wednesdai 0.0034510055925037
thi -0.0041516148916189
page 0.0096526126376347
ha -0.0020037351039372
critic 0.0055411953385971
hi -0.018610372763512
minut 0.012353556874723
fugit 0.0061341819358839
commod 0.013815658767124
trader 0.013554363340729
marc 0.010608930148501
rich 0.017440672155168
broader 0.014101875523293
look 0.0036569553347095
final 0.0038581886989226
list 0.0065412254553921
outrag 0.01160064692589
extend 0.010092863310884
undeserv 0.018935022407479
lenienc 0.016853499342735
particularli 0.0095191238611457
troubl 0.0082583015021058
numer 0.011873835449031
instanc 0.012336750403467
grant 0.040255578509224
commut 0.056347903267436
proper 0.013091448386292
consult 0.011350251703851
feder 0.0042267947799992
prosecutor 0.01461958829299
reward 0.0095191238611457
friend 0.0137476242699
polit 0.01195156343938
alli 0.0059298171813944
gain 0.01507431394906
futur 0.012845028455789
advantag 0.011873835449031
consid 0.0059496390553624
exampl 0.0086227485201367
decis 0.012221644786599
sentenc 0.013525598350968
hasid 0.016183398588038
men 0.0063722128358449
squar 0.011232471784472
prison 0.0025080926072551
defraud 0.017717409470218
govern 0.0018702764827873
invent 0.015172971451037
fictiti 0.016183398588038
religi 0.0099388293938038
school 0.0072786746659076
attract 0.012690453213246
aid 0.0046990619780672
presid -0.010146524384472
wife 0.0052282710817502
sen 0.011330461584949
hillari 0.0077107893195414
rodham 0.0093913172112394
met 0.0074704208280293
privat 0.0083898409094884
decemb 0.0074051355828749
support 0.001801545668815
activ 0.0068468791920586
sect 0.017717409470218
overwhelmingli 0.018935022407479
victori 0.0044476178552129
senat 0.0050925337766025
campaign 0.0034596722738525
deni 0.0137476242699
ani 0.0023721309794414
respons 0.008147763191066
know 0.0024331697272313
discuss 0.0076752504076885
presenc 0.009721650229901
meet 0.0044235937030595
sure 0.0061767784373613
underscor 0.013091448386292
accommod 0.013815658767124
constitu 0.016183398588038
attornei 0.0077831543392983
mari 0.011119137466205
jo 0.013815658767124
white 0.020810184238185
vigor 0.014101875523293
oppos 0.0186587948597
learn 0.016779681818977
onli 0.0021007819681521
care 0.0077831543392983
weigh 0.013313994849216
merit 0.013313994849216
appear 0.004204467517274
decid 0.0067157228452037
factor 0.011119137466205
edward 0.015635886405473
jr 0.011009925321548
contributor 0.016183398588038
democrat 0.0050230910055647
plead 0.008771688283318
guilti 0.0078200014641987
earli 0.0048606975636941
insid 0.0056292662547968
trade 0.0064931763822796
wa -0.014009148454171
probat 0.015172971451037
stiff 0.017717409470218
fine 0.008721216456542
offic 0.0030497664129015
fridai 0.0025784537237968
late 0.0050169173377208
effect 0.0075710895728901
regist 0.010255227338722
object 0.019729354808086
similarli 0.016183398588038
william 0.0038681159906178
fugazi 0.028836546936423
confid 0.0082157050006285
sever 0.0034337469070516
politician 0.0091509487197272
includ 0.0030316763524346
mayor 0.01033982456685
rudolph 0.014101875523293
giuliani 0.013313994849216
promin 0.011009925321548
figur 0.013801977636385
civic 0.032366797176075
affair 0.0089825118829373
perjuri 0.01477197627799
bankruptci 0.015635886405473
proceed 0.01160064692589
lawyer 0.0058711247006948
successfulli 0.014101875523293
sought 0.0088752503736218
help 0.0070441760465382
unnam 0.016853499342735
carri 0.004484018337292
request 0.0079333357824655
hous 0.0030955092540144
vein 0.021016545472224
rep 0.0077107893195414
jerrold 0.021016545472224
nadler 0.037870044814959
manhattan 0.012508397291875
serv 0.0090950290573039
courier 0.016853499342735
inform 0.0046213937780974
susan 0.019038247722291
rosenberg 0.010092863310884
member 0.0038286022231178
weather 0.0083898409094884
underground 0.01477197627799
lengthi 0.014418273468211
role 0.01514217914578
explos 0.0025144213830496
weapon 0.0065171048196646
case 0.0038581886989226
sai -0.0006684548226183
took 0.0041712848260229
posit 0.0064931763822796
cours 0.0081322828861928
peopl -0.00058836999654575
close 0.0031781933619525
special 0.006445884019012
access 0.0090376144014604
attent 0.0081322828861928
brother 0.0071277382251241
roger 0.0077467538572192
ago 0.0043526533253915
cocain 0.01477197627799
charg 0.0038980963028826
mcdougal 0.01033982456685
jail 0.008721216456542
refus 0.0061554046602776
answer 0.008771688283318
question 0.0034858234086626
whitewat 0.0098646774040429
deal 0.0060713990985887
distort 0.015635886405473
famili 0.0036384752579096
power 0.0048946944045989
absolut 0.0090376144014604
meant 0.01160064692589
correct 0.010802739521287
injustic 0.018935022407479
perform 0.010516522765117
properli 0.015172971451037
intens 0.010608930148501
furor 0.018935022407479
led 0.0058711247006948
tom 0.008671578913145
daschl 0.013554363340729
leader 0.001645763423743
suggest 0.0065412254553921
congress 0.00439976022079
review 0.015007207038561
unilater 0.021016545472224
dispens 0.021016545472224
unnecessari 0.015635886405473
assault 0.009721650229901
fundament 0.013091448386292
constitut 0.0060507598214482
congression 0.0095191238611457
concern 0.006330812354441
signal 0.01033982456685
chief 0.004204467517274
execut 0.0073097941464948
matter 0.0075710895728901
aspect 0.013815658767124
presidenti 0.0072037056323728
judgment 0.013815658767124
model 0.013313994849216
bush 0.0023781793259029
restor 0.0084349997003729
trust 0.010704271584881
import 0.0050758016361844
commit 0.0069009888181927
abid 0.014418273468211
tradit 0.0092687286391065
justic 0.0055411953385971
depart 0.0038880695723556
befor 0.0018825759610173
