37
Term TF-IDF
aftershock 0.075508568185396
todai 0.05883507857063
richter 0.13294778650191
scale 0.10109224606025
earthquak 0.11503620131873
mexico 0.080355620311228
wa -0.084054890725028
measur 0.13506486334705
injuri 0.14211144809641
damag 0.1135206229664
japan 0.1067367092651
quak 0.077512931617725
center 0.091902285173112
southern 0.071055724048205
shook 0.082358538477545
caus 0.048798724090821
major 0.03685729835355
greec 0.15168149408461
littl 0.044504094831744
closer 0.09722465569158
home 0.018512475566852
ohio 0.12691687970964
lake 0.14072297764926
eri 0.15168149408461
minor 0.084521854901154
