115
Term TF-IDF
yugoslavia 0.018869680636736
presid -0.029380805391557
slobodan 0.016146487702156
milosev -0.0072401110439888
oppon 0.021536704914796
plan 0.0092488299707045
continu 0.011674068099398
gener 0.0097702514034658
strike 0.016563125577773
mondai 0.0093181184024364
effort 0.012637671284966
forc 0.0043760355331617
certif 0.051303455248543
opposit 0.015476900457907
candid 0.012078589974484
vojislav 0.019226242604074
kostunica 0.00622819909004
truck 0.022752026152841
taxi 0.045276088461066
driver 0.05988107096976
blockad 0.034806759727797
road 0.022431904647426
bridg 0.033591438489752
factori 0.03322135488611
countri 0.0021513754201204
late 0.014527247595313
dai 0.0022228609257278
held 0.014155405340199
hi -0.044907638624997
news 0.012554193963634
confer 0.023313230684472
sinc 0.0070277759686735
disput 0.028779392940319
elect 0.00027211983968102
voa 0.038892794912223
ev 0.047579648090596
cornett 0.097603744019665
report 0.0034310071100011
pristina 0.083500609824598
protestor 0.040834126515274
walk 0.02222485552835
job 0.017640837762388
warn 0.017228085264658
kostinitca 0.10965847759462
becom 0.017640837762388
word 0.037466479231165
fall 0.02222485552835
foreign 0.011114764049071
occup 0.040005342343063
inevit 0.035722938124821
break 0.016670480671879
polici 0.017344029011349
guarante 0.067182876979504
peac 0.017344029011349
clash 0.023084384525191
hostil 0.035722938124821
reject 0.023313230684472
claim 0.015230309305131
outright 0.033591438489752
sai -0.0019356126602773
wa -0.027043747450661
coal 0.026839014233239
miner 0.028779392940319
power 0.0047244441644389
plant 0.035252788374645
worker 0.013721518634594
join 0.01801092136603
protest 0.011858435122447
urg 0.020142421001099
step 0.01560437352325
meanwhil 0.022972181004878
execut 0.021166621311154
unit 0.0068855956532394
nation 0.0040536986958978
court 0.0085847171117082
alleg 0.021631740310728
war 0.0065595021007553
crime 0.018597367285991
kosovo 0.017057017737713
argu 0.026497964553645
state -0.0035284302242319
strengthen 0.03188091419196
belief 0.035252788374645
question 0.010093732131171
life 0.014871674883096
death 0.010861883968194
