315
Term TF-IDF
voa 0.11359165498173
wa -0.044429013668944
subject 0.019226779229832
flurri 0.017816556448034
press 0.013014284138873
attent 0.0085969847654038
thi -0.0087777000565656
editori 0.19840852100768
broadcast 0.041731139520374
thursdai 0.0029896051714983
voic 0.020408381005285
america 0.011499198961332
octob 0.0081138361452707
th 0.006310712216363
uss 0.010972103497075
cole 0.00025772570945908
target 0.0079678516587888
terrorist 0.0025787333915876
bomb 0.0035097766531113
yemen 0.0029598434922429
seventeen 0.013415621968288
sailor 0.0023276458079774
report 0.00626294948651
dead 0.0046637477928228
dozen 0.0067165324433785
injur 0.0045402067888556
respons 0.0086133496591269
hold 0.0057319136233663
account 0.0055602716510797
presid -0.0017877209629783
clinton -0.00040755925920066
unidentifi 0.013415621968288
state -0.016746041857862
depart 0.045212694741392
employe 0.0083462279040749
refus 0.0065071420694363
becaus 0.0042349701102026
mention 0.029783891727073
palestinian 0.026866129773514
middl 0.0054778097894821
east 0.0054293416239875
violenc 0.011087214058438
correspond 0.011874327315013
nick 0.048119995173288
semion 0.056189498605548
file 0.0090646822725685
stori 0.013830019534258
wednesdai 0.0072964118241507
issu 0.0045402067888556
involv 0.010923142749334
prepar 0.01925500856981
govern 0.0019771494246609
vow 0.0097355047921469
bring 0.0062271652058317
justic 0.0058578350722312
navi 0.0017548883265556
destroy 0.0045523467775489
offici -0.0013386070752528
approv 0.023278127822701
memo 0.06353614870947
suggest 0.0069150097671288
ani 0.0050153626422474
death 0.019827248513371
american 0.0025702955158657
recogn 0.0092195716826302
isra 0.0078973020182024
occupi 0.013415621968288
territori 0.011754516749988
leak 0.026831243936577
refer 0.0085969847654038
includ 0.0096147450034356
spokesman 0.009352740972183
phil 0.020017023687907
recur 0.020017023687907
wrong 0.0093271956562038
incid 0.018029374977085
mistak 0.01066959835722
onc 0.0059509386122138
becam 0.006966630468309
awar 0.012870065597093
error 0.0080037232627695
check 0.0096738600751402
question 0.0036850133177291
notifi 0.012263541035941
yesterdai 0.0081514058520866
joel 0.02221749092778
connel 0.02221749092778
sai -0.0014133044821073
doe 0.0070191044427573
know 0.0025722079973588
idea 0.0097983702756268
compar 0.011315944246874
aboard 0.0064403058497606
chang 0.0056449327529279
charter 0.030484349618504
written 0.018991596552496
law 0.005023521396972
requir 0.023484858562832
accur 0.013620506162376
object 0.010428373255703
comprehens 0.01710816422164
present 0.0087758829766773
polici 0.025327788397526
unit 0.0025137888892779
form 0.0071267284163309
journalist 0.018334195416364
clearli 0.0090146874885426
label 0.015616089208161
separ 0.018230954014003
news 0.0091665543226534
product 0.012263541035941
function 0.013839531151223
mani 0.0019256905678032
staff 0.0078973020182024
member 0.0040473794930102
dismai 0.018729832868516
public 0.0050518662564777
impress 0.013041707569379
content 0.025104680663665
whet 0.02221749092778
actual 0.0078282861876106
onli 0.0022208266520465
clearanc 0.032079996782192
intern 0.0041528577394493
bureau 0.010506762502021
offic 0.003224038779353
protest 0.0043292699653376
origin 0.0097983702756268
non 0.012263541035941
accus 0.006396517525531
censorship 0.018729832868516
announc 0.0049675798053853
befor 0.0019901517302182
statement 0.006268663877474
express 0.0078973020182024
thu 0.012552340331832
understood 0.014605124982388
heard 0.0073243230476872
revis 0.025414459483788
occasion 0.013839531151223
reject 0.034044717824943
submit 0.011527662896077
rare 0.0093271956562038
kill 0.0014660890306644
happen 0.0053658474439663
tuesdai 0.010808366349071
washington 0.0040164075090567
crystal 0.020017023687907
matt 0.02221749092778
drudg 0.02221749092778
fax 0.013839531151223
link 0.0073243230476872
coverag 0.012404657742515
imag 0.010930671684956
transcript 0.016529365628643
confer 0.0085111794562358
script 0.01710816422164
todai 0.002303595668903
program 0.0083866692557492
commun 0.0063533249793222
world 0.0054379189629412
websit 0.016039998391096
wai 0.0024759032462186
look 0.0038659242109786
someth 0.0063533249793222
dure 0.0029970485586706
war 0.0023947388621805
manual 0.018729832868516
typewrit 0.02221749092778
