43
Term TF-IDF
convict 0.029049224566101
escap 0.038404700268212
texa 0.02719916336373
prison 0.019423135772464
decemb 0.057346747653427
surrend 0.072248589398604
peacefulli 0.086986351261142
polic 0.01542919513378
colorado 0.066404067810676
hotel 0.05430396623578
room 0.062041309348006
sen 0.04387260125335
clinton -0.0029856085267025
pardon 0.023361586394047
sai -0.0051766385100441
white 0.026859656400447
supremacist 0.16275603819187
plead 0.067929586008021
guilti 0.060559546222748
california 0.075833488929471
burn 0.065677264473371
monei 0.085024448707556
fast 0.086986351261142
consum 0.12532724953062
electr 0.068731590102699
pressur 0.058109301672566
solut 0.10138261192175
energi 0.081441908855445
crisi 0.06329868658685
bush 0.01841706315176
extend 0.078161011221493
calif 0.11439693257141
power 0.012635141370011
order 0.040978318126062
technolog 0.068327130969865
mai 0.024920549215818
stai 0.039539355248897
home 0.015929339441244
senat 0.019718764507077
hold 0.041989599799079
hear 0.052007807150066
chao 0.076393897105728
