111
Term TF-IDF
fbi 0.012884370617023
state -0.0073111617258859
author 0.018371601393684
step 0.016166693289854
manhunt 0.031019473700551
remain 0.0068133907819409
texa 0.010536612834598
fugit 0.036805091615303
captur 0.046264735917248
woodland 0.034418520827952
park 0.021383214675372
colorado 0.10289639336429
yesterdai 0.046264735917248
outsid 0.014336377214329
spring 0.059632976362823
georg 0.017497872404525
riva 0.028557371583437
ha -0.0060112053118117
confess 0.038071359639737
shoot 0.033029775964643
dalla 0.027281240799085
area 0.011544882349949
polic 0.017931226777096
offic 0.0045746496193522
christma 0.024904532771652
ev 0.024647115001885
men 0.0095583192537673
arrest 0.016019403758309
expect 0.013163742119208
arraign 0.056805067222438
todai 0.0065372309522922
telar 0.063049636416672
counti 0.028173951633718
jail 0.026163649369626
thei -0.03339120793505
agent 0.01688779876439
sai -0.0040107289357098
prison 0.0075242778217654
escape 0.028173951633718
patrick 0.026315064849954
murphi 0.029164950689703
jr 0.033029775964643
donald 0.03004457654163
newburi 0.03004457654163
heavili 0.031549568295352
arm 0.016166693289854
danger 0.019623676366176
surround 0.02558222125127
appar 0.013825926461486
getawai 0.086509640809268
car 0.018725483931734
brown 0.069603881555341
ford 0.081326180044371
convers 0.069603881555341
inde 0.031549568295352
wa -0.014009148454171
vehicl 0.025724098341073
late 0.015050752013162
earli 0.014582092691082
maroon 0.063049636416672
possibl 0.011485806669353
white 0.010405092119092
curtain 0.053152228410653
window 0.027112843204381
truth 0.034801940777671
know 0.0072995091816938
head 0.012382812036606
mean 0.017789451544183
ani 0.0071163929383241
deep 0.025169522728465
citi 0.0095583192537673
denver 0.034050755111553
unknown 0.029816488181411
thi -0.0041516148916189
veri 0.0061219957522898
patient 0.036523159126884
work 0.0063023459044564
public 0.014336377214329
agenc 0.017555438153163
onli 0.0063023459044564
region 0.013674510981159
attempt 0.019197974700856
locat 0.027281240799085
seventh 0.031280622681391
larri 0.029816488181411
harper 0.032713637948325
commit 0.020702966454578
suicid 0.017969039065812
barricad 0.034801940777671
insid 0.01688779876439
trailer 0.036523159126884
